SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,clv,tenure_monthly_interaction,premium_services_count,tenure_monthly_ratio,tenure_per_premium_service,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,clv_tier_Medium,clv_tier_High
0,25,58.6,1502.65,1,1365.0,1465.0,3,0.42662115312933185,8.333330555556481,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False
0,67,50.55,3260.1,0,3286.85,3386.85,1,1.3254203496454928,66.999933000067,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,1,35.45,35.45,1,-64.55,35.45,0,0.02820874391512711,1000000.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,2,44.35,81.25,1,-11.299999999999997,88.7,0,0.04509582761903433,2000000.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,43,25.7,1188.2,0,1005.0999999999999,1105.1,0,1.6731516858695843,43000000.0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False
0,23,75.0,1778.5,0,1625.0,1725.0,1,0.30666666257777786,22.999977000023,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,64,20.2,1277.75,0,1192.8,1292.8,0,3.168316674835808,64000000.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False
0,57,19.6,1170.55,0,1017.2,1117.2,0,2.908163116930453,57000000.0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False
1,1,70.45,70.45,1,-29.549999999999997,70.45,0,0.014194463957495188,1000000.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,72,88.05,6425.65,0,6239.599999999999,6339.599999999999,4,0.8177171968459149,17.999995500001123,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,True
0,8,71.15,563.65,1,469.20000000000005,569.2,2,0.11243850860943769,3.999998000001,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,61,101.05,5971.25,0,6064.05,6164.05,1,0.6036615477124043,60.999939000061005,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
0,64,84.3,5289.05,0,5295.2,5395.2,2,0.7591933480522735,31.999984000008,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,71,23.95,1756.2,0,1600.45,1700.45,0,2.964509270792932,71000000.0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
0,65,99.05,6416.7,0,6338.25,6438.25,3,0.6562342185135365,21.66665944444685,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True
0,3,19.6,61.35,0,-41.199999999999996,58.800000000000004,0,0.15306121668055014,3000000.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,1,45.65,45.65,1,-54.35,45.65,0,0.021905804558470878,1000000.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,30,64.5,1929.95,0,1835.0,1935.0,2,0.46511627185866244,14.99999250000375,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0,15,69.5,1071.4,0,942.5,1042.5,3,0.21582733502406712,4.999998333333888,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False
0,8,68.55,564.35,0,448.4,548.4,1,0.11670313469433795,7.9999920000080005,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,7,95.0,655.5,1,565.0,665.0,0,0.07368420975069254,7000000.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0,70,108.15,7930.55,0,7470.5,7570.5,3,0.6472491849537755,23.333325555558147,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True
0,62,86.1,5215.25,0,5238.2,5338.2,4,0.7200929068514181,15.499996125000969,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,6,19.7,113.5,0,18.19999999999999,118.19999999999999,0,0.3045685124584511,6000000.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,14,80.9,1152.8,0,1032.6000000000001,1132.6000000000001,0,0.1730531499004555,14000000.0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,22,84.15,1821.95,0,1751.3000000000002,1851.3000000000002,0,0.2614379053899239,22000000.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,22,20.15,419.9,0,343.29999999999995,443.29999999999995,0,1.091811360207873,22000000.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,16,64.25,1024.0,0,928.0,1028.0,2,0.24902723347817537,7.999996000002,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
0,10,25.7,251.6,0,157.0,257.0,0,0.38910504322548467,10000000.0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
0,13,56.0,764.55,0,628.0,728.0,2,0.23214285299744905,6.499996750001625,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,20,82.4,1592.35,1,1548.0,1648.0,1,0.24271844365632955,19.999980000020003,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,69.7,135.2,0,39.400000000000006,139.4,0,0.02869440417942031,2000000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,53,73.9,3958.25,0,3816.7000000000003,3916.7000000000003,3,0.7171853759514834,17.66666077777974,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True
0,11,20.6,233.9,0,126.60000000000002,226.60000000000002,0,0.5339805566028856,11000000.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,69,19.9,1363.45,0,1273.1,1373.1,0,3.46733650917907,69000000.0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False
0,4,70.9,273.0,1,183.60000000000002,283.6,0,0.056417488625987465,4000000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,72,89.05,6254.45,0,6311.599999999999,6411.599999999999,4,0.8085345220827118,17.999995500001123,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
1,58,45.3,2651.2,1,2527.3999999999996,2627.3999999999996,2,1.2803531726191355,28.99998550000725,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False
0,16,20.4,321.4,0,226.39999999999998,326.4,0,0.7843136870434467,16000000.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,43,84.25,3539.25,0,3522.75,3622.75,3,0.5103857506185667,14.333328555557147,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
0,2,104.4,242.8,1,108.80000000000001,208.8,2,0.019157087939108353,0.99999950000025,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,14,81.95,1181.75,0,1047.3,1147.3,3,0.17083587344922668,4.666665111111629,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False
0,53,94.85,5000.2,1,4927.049999999999,5027.049999999999,1,0.5587770104504269,52.999947000053005,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True
0,32,20.55,654.55,0,557.6,657.6,0,1.5571775397967134,32000000.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,34,24.7,780.2,0,739.8,839.8,0,1.3765181628940015,34000000.0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
1,15,74.45,1145.7,1,1016.75,1116.75,0,0.20147749897276698,15000000.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
1,7,76.45,503.6,1,435.15,535.15,1,0.09156311194816073,6.9999930000070005,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,15,105.35,1559.25,0,1480.25,1580.25,2,0.14238253305759344,7.499996250001875,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
0,61,20.55,1252.0,0,1153.55,1253.55,0,2.9683696852374846,61000000.0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,1,29.95,29.95,1,-70.05,29.95,1,0.03338898052123604,0.9999990000010001,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,45.3,45.3,0,-54.7,45.3,0,0.02207505470032992,1000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,8,84.5,662.65,1,576.0,676.0,0,0.09467455509260882,8000000.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,33,74.75,2453.3,0,2366.75,2466.75,2,0.4414715660003804,16.499991750004124,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
0,13,79.25,1111.65,1,930.25,1030.25,2,0.16403785281971164,6.499996750001625,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,1,24.8,24.8,1,-75.2,24.8,0,0.04032257901925084,1000000.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,20,51.8,1023.85,0,936.0,1036.0,1,0.3861003786467109,19.999980000020003,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
0,3,30.4,82.15,0,-8.800000000000011,91.19999999999999,1,0.09868420728012477,2.9999970000030003,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
